200, PA4-H-Unknown-Output.txt
-14.121, 1.623, 4.785, -14.122, 1.624, 4.785, 0.001
-37.890, -24.263, -21.147, -37.885, -24.259, -21.149, 0.007
21.213, -10.759, 1.920, 21.210, -10.752, 1.915, 0.009
20.354, 3.608, -26.373, 20.356, 3.609, -26.371, 0.004
-8.020, 6.840, 33.849, -8.019, 6.840, 33.849, 0.001
37.741, 0.159, 8.342, 37.737, 0.160, 8.340, 0.005
-6.054, 12.626, 7.052, -6.055, 12.628, 7.051, 0.002
-25.798, -18.756, -46.918, -25.797, -18.755, -46.913, 0.005
-16.253, 5.499, -42.086, -16.257, 5.491, -42.076, 0.013
-6.342, -8.791, 12.946, -6.334, -8.780, 12.944, 0.013
-21.966, -10.181, -49.128, -21.967, -10.180, -49.127, 0.002
-23.616, -22.499, -7.876, -23.616, -22.502, -7.870, 0.007
6.836, -12.489, 6.928, 6.837, -12.477, 6.927, 0.012
-2.017, 18.583, 44.919, -2.174, 18.603, 44.808, 0.193
6.797, -14.018, -20.238, 6.791, -14.011, -20.233, 0.011
13.670, -6.982, 21.889, 13.669, -6.970, 21.887, 0.012
-15.770, 20.193, 26.478, -15.773, 20.194, 26.479, 0.003
-20.241, -4.018, -48.123, -20.238, -4.021, -48.115, 0.009
-5.523, -21.097, -38.871, -5.522, -21.097, -38.872, 0.000
3.087, 8.475, -15.248, 3.087, 8.483, -15.252, 0.009
27.226, 23.228, -1.842, 27.235, 23.238, -1.843, 0.013
34.132, -6.364, -15.194, 34.131, -6.363, -15.194, 0.002
-6.357, -25.404, -18.340, -6.354, -25.407, -18.338, 0.004
33.412, 2.880, 14.170, 33.416, 2.880, 14.173, 0.005
12.381, 17.891, -16.418, 12.381, 17.891, -16.418, 0.000
-24.751, 11.988, -26.705, -24.751, 11.989, -26.705, 0.001
-39.955, -15.532, -34.054, -39.948, -15.531, -34.054, 0.008
29.903, 15.091, 14.567, 29.911, 15.096, 14.573, 0.011
4.427, -7.426, 59.916, 4.428, -7.419, 59.916, 0.006
-31.973, -18.270, -8.515, -31.974, -18.271, -8.513, 0.002
-39.616, -16.978, -15.009, -39.616, -16.978, -15.009, 0.000
-8.137, -16.971, -5.992, -8.137, -16.973, -5.990, 0.002
34.737, 15.385, -12.683, 34.746, 15.392, -12.685, 0.011
0.399, 20.884, 8.655, 0.402, 20.881, 8.657, 0.005
-27.825, -26.404, -40.667, -27.825, -26.403, -40.666, 0.002
-33.241, -26.970, -35.758, -33.239, -26.966, -35.756, 0.005
-38.056, -3.268, -13.499, -38.056, -3.268, -13.499, 0.000
18.227, -8.092, -23.092, 18.231, -8.083, -23.084, 0.012
20.403, 17.594, -29.856, 20.401, 17.592, -29.852, 0.005
-6.143, -25.936, -19.668, -6.138, -25.942, -19.665, 0.008
21.772, -0.530, 41.675, 21.774, -0.531, 41.675, 0.002
20.925, 14.132, 49.397, 20.931, 14.136, 49.398, 0.008
